"src_nl","tgt_sql"
"Get total number of subjects per course","SELECT course_id, COUNT(*) AS subject_count FROM subject GROUP BY course_id"
"Find subjects where faculty’s designation is 'Professor'","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.designation = 'Professor'"
"Show subjects taught by faculty from department ID 2","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.department_id = 2"
"List subject names ordered alphabetically","SELECT subject_name FROM subject ORDER BY subject_name ASC"
"Find subjects assigned to faculty whose last name is 'Smith'","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.last_name = 'Smith'"
"Get subject codes for courses in department 'Computer Science'","SELECT s.subject_code FROM subject s JOIN course c ON s.course_id = c.course_id JOIN department d ON c.department_id = d.department_id WHERE d.department_name = 'Computer Science'"
"Count how many subjects are taught by each faculty","SELECT faculty_id, COUNT(*) FROM subject GROUP BY faculty_id"
"Find subjects with semester equal to faculty joining year","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE s.semester = EXTRACT(YEAR FROM f.joining_date)"
"List subject names and credits where credits are odd numbers","SELECT subject_name, credits FROM subject WHERE MOD(credits, 2) = 1"
"Get the total number of subjects that have a faculty assigned","SELECT COUNT(*) FROM subject WHERE faculty_id IS NOT NULL"
"Find subjects linked to courses lasting more than 3 years","SELECT s.* FROM subject s JOIN course c ON s.course_id = c.course_id WHERE c.duration_years > 3"
"Get subjects where subject_name length is more than 10 characters","SELECT * FROM subject WHERE LENGTH(subject_name) > 10"
"Find subjects taught by faculty with salary greater than 70000","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.salary > 70000"
"List subjects and the number of students enrolled in their courses","SELECT s.subject_name, COUNT(e.student_id) AS enrolled_students FROM subject s JOIN course c ON s.course_id = c.course_id JOIN enrollment e ON c.course_id = e.course_id GROUP BY s.subject_name"
"Show subjects offered in the first semester and credits greater than 3","SELECT * FROM subject WHERE semester = 1 AND credits > 3"
"Find subjects with faculty email ending in '@university.edu'","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.email LIKE '%@university.edu'"
"Get subject names taught by faculties who are active","SELECT s.subject_name FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.is_active = TRUE"
"List subjects and the earliest exam date from marks table","SELECT s.subject_name, MIN(m.exam_date) AS earliest_exam FROM subject s JOIN marks m ON s.subject_id = m.subject_id GROUP BY s.subject_name"
"Find subjects that do not have any attendance records","SELECT * FROM subject WHERE subject_id NOT IN (SELECT DISTINCT subject_id FROM attendance)"
"Show subjects where total credits for the course is more than 20","SELECT s.* FROM subject s JOIN course c ON s.course_id = c.course_id WHERE (SELECT SUM(credits) FROM subject WHERE course_id = c.course_id) > 20"
"Find subjects taught by faculty whose qualification includes 'PhD'","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.qualification LIKE '%PhD%'"
"List subjects taught in the same semester as their course duration","SELECT s.* FROM subject s JOIN course c ON s.course_id = c.course_id WHERE s.semester = c.duration_years * 2"
"Get subject names and average marks of students","SELECT s.subject_name, AVG(m.total_marks) AS avg_marks FROM subject s JOIN marks m ON s.subject_id = m.subject_id GROUP BY s.subject_name"
"Find subjects with faculty phone numbers starting with '555'","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.phone LIKE '555%'"
"List subjects in courses that belong to the 'Engineering' department","SELECT s.* FROM subject s JOIN course c ON s.course_id = c.course_id JOIN department d ON c.department_id = d.department_id WHERE d.department_name = 'Engineering'"
"Get subjects that have had exams after '2023-01-01'","SELECT DISTINCT s.* FROM subject s JOIN marks m ON s.subject_id = m.subject_id WHERE m.exam_date > '2023-01-01'"
"Find subjects where faculty joined in the last 5 years","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.joining_date >= CURRENT_DATE - INTERVAL '5 years'"
"List subjects with their course code and faculty designation","SELECT s.subject_name, c.course_code, f.designation FROM subject s JOIN course c ON s.course_id = c.course_id JOIN faculty f ON s.faculty_id = f.faculty_id"
"Find subjects with credits less than the average credits of all subjects","SELECT * FROM subject WHERE credits < (SELECT AVG(credits) FROM subject)"
"Show subjects taught by faculties who are currently inactive","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.is_active = FALSE"
"List subjects with their semester and the total classes attended by students","SELECT s.subject_name, a.semester, SUM(a.attended_classes) AS total_attended FROM subject s JOIN attendance a ON s.subject_id = a.subject_id GROUP BY s.subject_name, a.semester"
"Find subjects offered in courses with more than 50 enrolled students","SELECT DISTINCT s.* FROM subject s JOIN course c ON s.course_id = c.course_id JOIN enrollment e ON c.course_id = e.course_id GROUP BY s.subject_id HAVING COUNT(e.student_id) > 50"
"Get subjects and faculty names who have faculty emails starting with 'prof.'","SELECT s.subject_name, f.first_name || ' ' || f.last_name AS faculty_name FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.email LIKE 'prof.%'"
"List subjects where the faculty belongs to the same department as the course","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id JOIN course c ON s.course_id = c.course_id WHERE f.department_id = c.department_id"
"Find subjects whose course duration is equal to the semester they are taught in","SELECT s.* FROM subject s JOIN course c ON s.course_id = c.course_id WHERE s.semester = c.duration_years"
"Get subject names and count of distinct students enrolled in their courses per semester","SELECT s.subject_name, e.semester, COUNT(DISTINCT e.student_id) FROM subject s JOIN course c ON s.course_id = c.course_id JOIN enrollment e ON c.course_id = e.course_id GROUP BY s.subject_name, e.semester"
"Show subjects taught by faculty with the highest salary in each department","WITH MaxSalary AS (SELECT department_id, MAX(salary) AS max_sal FROM faculty GROUP BY department_id) SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id JOIN MaxSalary m ON f.department_id = m.department_id AND f.salary = m.max_sal"
"List subject codes for subjects taught by faculties who joined before 2010","SELECT s.subject_code FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.joining_date < '2010-01-01'"
"Find subjects that have total marks average above 75 in exams","SELECT s.subject_name FROM subject s JOIN marks m ON s.subject_id = m.subject_id GROUP BY s.subject_name HAVING AVG(m.total_marks) > 75"
"Get subject names and the sum of internal marks obtained by students","SELECT s.subject_name, SUM(m.internal_marks) FROM subject s JOIN marks m ON s.subject_id = m.subject_id GROUP BY s.subject_name"
"List subjects that are offered in semesters which are even numbers","SELECT * FROM subject WHERE semester % 2 = 0"
"Find subjects with faculty designation 'Assistant Professor' and credits more than 4","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.designation = 'Assistant Professor' AND s.credits > 4"
"Show subjects whose faculty email is null","SELECT * FROM subject WHERE faculty_id IN (SELECT faculty_id FROM faculty WHERE email IS NULL)"
"List subjects with subject_code length exactly 7 characters","SELECT * FROM subject WHERE LENGTH(subject_code) = 7"
"Find subjects with no enrolled students in their courses","SELECT s.* FROM subject s LEFT JOIN course c ON s.course_id = c.course_id LEFT JOIN enrollment e ON c.course_id = e.course_id WHERE e.enrollment_id IS NULL"
"Get subjects and faculty joining date ordered by joining date ascending","SELECT s.subject_name, f.joining_date FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id ORDER BY f.joining_date ASC"
"List subjects with credits equal to the median credits value","WITH OrderedCredits AS (SELECT credits, ROW_NUMBER() OVER (ORDER BY credits) AS rn, COUNT(*) OVER () AS cnt FROM subject) SELECT credits FROM OrderedCredits WHERE rn = (cnt + 1)/2"
"Find subjects taught in the latest semester available","SELECT * FROM subject WHERE semester = (SELECT MAX(semester) FROM subject)"
"Show subject names and the total attendance percentage summed over all students","SELECT s.subject_name, SUM(a.attendance_percentage) FROM subject s JOIN attendance a ON s.subject_id = a.subject_id GROUP BY s.subject_name"
"Find subjects offered in courses with less than 5 credits total","SELECT s.* FROM subject s JOIN course c ON s.course_id = c.course_id WHERE (SELECT SUM(credits) FROM subject WHERE course_id = c.course_id) < 5"
"Get subject names for which faculty phone is null or empty","SELECT s.subject_name FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.phone IS NULL OR f.phone = ''"
"List subjects and count of faculty members teaching each subject","SELECT subject_id, COUNT(faculty_id) FROM subject GROUP BY subject_id"
"Find subjects where the semester number is less than the faculty’s years of experience","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE s.semester < EXTRACT(YEAR FROM CURRENT_DATE) - EXTRACT(YEAR FROM f.joining_date)"
"List subjects with faculty names who have 'Philosophy' in their qualification","SELECT s.subject_name, f.first_name, f.last_name FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.qualification LIKE '%Philosophy%'"
"Show subjects where the course description contains 'advanced'","SELECT s.* FROM subject s JOIN course c ON s.course_id = c.course_id WHERE LOWER(c.description) LIKE '%advanced%'"
"Get subjects taught by faculty with phone numbers containing '123'","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.phone LIKE '%123%'"
"Find subjects with subject_code ending with '101'","SELECT * FROM subject WHERE subject_code LIKE '%101'"
"List subjects that have been assigned to faculty who are currently inactive","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.is_active = FALSE"
"Get subjects taught in the same semester as the average semester of all subjects","WITH AvgSem AS (SELECT AVG(semester) AS avg_sem FROM subject) SELECT * FROM subject WHERE semester = (SELECT ROUND(avg_sem) FROM AvgSem)"
"Find subjects taught by faculty whose last name starts with 'M'","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.last_name LIKE 'M%'"
"List subject names and codes for courses that have credits between 10 and 20","SELECT s.subject_name, s.subject_code FROM subject s JOIN course c ON s.course_id = c.course_id WHERE c.credits BETWEEN 10 AND 20"
"Show subjects and total external marks scored by students in exams","SELECT s.subject_name, SUM(m.external_marks) FROM subject s JOIN marks m ON s.subject_id = m.subject_id GROUP BY s.subject_name"
"Find subjects offered by departments established after 2000","SELECT s.* FROM subject s JOIN course c ON s.course_id = c.course_id JOIN department d ON c.department_id = d.department_id WHERE d.established_date > '2000-01-01'"
"List subjects with their course duration and faculty designation","SELECT s.subject_name, c.duration_years, f.designation FROM subject s JOIN course c ON s.course_id = c.course_id JOIN faculty f ON s.faculty_id = f.faculty_id"
"Get subject names where the faculty’s salary is between 50000 and 80000","SELECT s.subject_name FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.salary BETWEEN 50000 AND 80000"
"Find subjects with total marks below 50 in any exam","SELECT DISTINCT s.subject_name FROM subject s JOIN marks m ON s.subject_id = m.subject_id WHERE m.total_marks < 50"
"List subjects whose faculty joined in the same year as the admission year of any student","SELECT DISTINCT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id JOIN student st ON EXTRACT(YEAR FROM f.joining_date) = st.admission_year"
"Get subjects taught by faculties with the word 'Senior' in their designation","SELECT s.* FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.designation LIKE '%Senior%'"
"Show subjects that have been assigned to more than one faculty (if applicable)","SELECT subject_id, COUNT(faculty_id) FROM subject GROUP BY subject_id HAVING COUNT(faculty_id) > 1"
"Find subjects where faculty emails and phone numbers are not null","SELECT * FROM subject s JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.email IS NOT NULL AND f.phone IS NOT NULL"
"List subjects for which the total internal marks average is above 40","SELECT s.subject_name FROM subject s JOIN marks m ON s.subject_id = m.subject_id GROUP BY s.subject_name HAVING AVG(m.internal_marks) > 40"
"Get subject names for courses that have duration of exactly 4 years","SELECT s.subject_name FROM subject s JOIN course c ON s.course_id = c.course_id WHERE c.duration_years = 4"
"List all attendance records","SELECT * FROM attendance;"
"Show attendance details for student with ID 101","SELECT * FROM attendance WHERE student_id = 101;"
"Find students who attended more than 90% of classes","SELECT * FROM attendance WHERE attendance_percentage > 90;"
"Get total classes attended by student ID 102","SELECT SUM(attended_classes) AS total_attended FROM attendance WHERE student_id = 102;"
"Show attendance percentage of all students in semester 2","SELECT student_id, subject_id, attendance_percentage FROM attendance WHERE semester = 2;"
"List students with attendance below 75%","SELECT * FROM attendance WHERE attendance_percentage < 75;"
"Find average attendance percentage across all students","SELECT AVG(attendance_percentage) AS avg_attendance FROM attendance;"
"Get attendance details for subject 'Mathematics'","SELECT a.* FROM attendance a JOIN subject s ON a.subject_id = s.subject_id WHERE s.subject_name = 'Mathematics';"
"List all attendance entries from September 2023","SELECT * FROM attendance WHERE attendance_date BETWEEN '2023-09-01' AND '2023-09-30';"
"Show student names and their attendance percentage","SELECT s.first_name, s.last_name, a.attendance_percentage FROM attendance a JOIN student s ON a.student_id = s.student_id;"
"Get subjects where student 103 has less than 50% attendance","SELECT s.subject_name, a.attendance_percentage FROM attendance a JOIN subject s ON a.subject_id = s.subject_id WHERE a.student_id = 103 AND a.attendance_percentage < 50;"
"Count how many times each student was absent","SELECT student_id, SUM(total_classes - attended_classes) AS total_absent FROM attendance GROUP BY student_id;"
"Show average attendance per subject","SELECT subject_id, AVG(attendance_percentage) AS avg_attendance FROM attendance GROUP BY subject_id;"
"List students with perfect attendance (100%)","SELECT * FROM attendance WHERE attendance_percentage = 100;"
"Get number of subjects each student attended in semester 1","SELECT student_id, COUNT(subject_id) AS subjects_attended FROM attendance WHERE semester = 1 GROUP BY student_id;"
"List attendance details along with subject names","SELECT a.*, s.subject_name FROM attendance a JOIN subject s ON a.subject_id = s.subject_id;"
"Find the subject with lowest average attendance","SELECT s.subject_name, AVG(a.attendance_percentage) AS avg_attendance FROM attendance a JOIN subject s ON a.subject_id = s.subject_id GROUP BY s.subject_name ORDER BY avg_attendance ASC LIMIT 1;"
"Show attendance for student 'John Doe'","SELECT a.* FROM attendance a JOIN student s ON a.student_id = s.student_id WHERE s.first_name = 'John' AND s.last_name = 'Doe';"
"List attendance records sorted by attendance percentage descending","SELECT * FROM attendance ORDER BY attendance_percentage DESC;"
"Find department-wise average student attendance","SELECT d.department_name, AVG(a.attendance_percentage) AS avg_attendance FROM attendance a JOIN student s ON a.student_id = s.student_id JOIN department d ON s.department_id = d.department_id GROUP BY d.department_name;"
"Show the attendance percentage for each student per subject","SELECT student_id, subject_id, attendance_percentage FROM attendance;"
"Find students who have missed more than 10 classes in any subject","SELECT student_id, subject_id, (total_classes - attended_classes) AS classes_missed FROM attendance WHERE (total_classes - attended_classes) > 10;"
"Show all attendance records for the year 2024","SELECT * FROM attendance WHERE EXTRACT(YEAR FROM attendance_date) = 2024;"
"Get attendance details for subjects in semester 3","SELECT * FROM attendance WHERE semester = 3;"
"List student IDs with attendance percentage between 60 and 80","SELECT DISTINCT student_id FROM attendance WHERE attendance_percentage BETWEEN 60 AND 80;"
"Get the highest attendance percentage recorded","SELECT MAX(attendance_percentage) AS max_attendance FROM attendance;"
"List attendance details for subjects taught by faculty with ID 201","SELECT a.* FROM attendance a JOIN subject s ON a.subject_id = s.subject_id WHERE s.faculty_id = 201;"
"Find the student with the lowest attendance overall","SELECT student_id, AVG(attendance_percentage) AS avg_att FROM attendance GROUP BY student_id ORDER BY avg_att ASC LIMIT 1;"
"Show attendance percentage of each student by semester","SELECT student_id, semester, AVG(attendance_percentage) AS avg_attendance FROM attendance GROUP BY student_id, semester;"
"List all students who attended less than 5 classes in any subject","SELECT student_id, subject_id, attended_classes FROM attendance WHERE attended_classes < 5;"
"Get attendance data for subjects with more than 40 total classes","SELECT * FROM attendance WHERE total_classes > 40;"
"Find attendance for student ID 150 in subject ID 301","SELECT * FROM attendance WHERE student_id = 150 AND subject_id = 301;"
"Show attendance records grouped by subject and sorted by average attendance descending","SELECT subject_id, AVG(attendance_percentage) AS avg_att FROM attendance GROUP BY subject_id ORDER BY avg_att DESC;"
"List students who were present for all classes in any subject","SELECT * FROM attendance WHERE total_classes = attended_classes;"
"Get monthly average attendance percentage","SELECT DATE_TRUNC('month', attendance_date) AS month, AVG(attendance_percentage) AS avg_att FROM attendance GROUP BY month ORDER BY month;"
"Find total number of classes held per semester","SELECT semester, SUM(total_classes) AS total_classes_held FROM attendance GROUP BY semester;"
"Show the attendance trend for student 110 over different subjects","SELECT subject_id, attendance_percentage FROM attendance WHERE student_id = 110;"
"Find which subjects had the most absences overall","SELECT subject_id, SUM(total_classes - attended_classes) AS total_absent FROM attendance GROUP BY subject_id ORDER BY total_absent DESC;"
"Get a list of students who attended less than half of total classes","SELECT student_id, subject_id FROM attendance WHERE attended_classes < (total_classes / 2);"
"List attendance percentage of all students in 'Data Structures' subject","SELECT s.first_name, s.last_name, a.attendance_percentage FROM attendance a JOIN student s ON a.student_id = s.student_id JOIN subject sub ON a.subject_id = sub.subject_id WHERE sub.subject_name = 'Data Structures';"
"Find attendance records where the percentage is exactly 75","SELECT * FROM attendance WHERE attendance_percentage = 75;"
"Show the number of students with attendance above 95% in semester 1","SELECT COUNT(DISTINCT student_id) FROM attendance WHERE semester = 1 AND attendance_percentage > 95;"
"Display student ID and total number of subjects they have attendance data for","SELECT student_id, COUNT(subject_id) AS subject_count FROM attendance GROUP BY student_id;"
"Get the earliest attendance record date","SELECT MIN(attendance_date) AS earliest_date FROM attendance;"
"Show students who have attendance data for at least 3 different subjects","SELECT student_id FROM attendance GROUP BY student_id HAVING COUNT(DISTINCT subject_id) >= 3;"
"List subject IDs with average attendance less than 60%","SELECT subject_id FROM attendance GROUP BY subject_id HAVING AVG(attendance_percentage) < 60;"
"Show attendance records for students in semester 5 with less than 50% attendance","SELECT * FROM attendance WHERE semester = 5 AND attendance_percentage < 50;"
"Find the total number of classes attended by all students in semester 2","SELECT SUM(attended_classes) FROM attendance WHERE semester = 2;"
"Get attendance summary grouped by student and subject","SELECT student_id, subject_id, SUM(attended_classes) AS total_attended, SUM(total_classes) AS total_classes FROM attendance GROUP BY student_id, subject_id;"
"Show all attendance records ordered by attendance date","SELECT * FROM attendance ORDER BY attendance_date;"
"Find students who attended more classes than the average across all records","SELECT * FROM attendance WHERE attended_classes > (SELECT AVG(attended_classes) FROM attendance);"
"List attendance details of students who attended zero classes","SELECT * FROM attendance WHERE attended_classes = 0;"
"Retrieve students with consistent 100% attendance across all subjects","SELECT student_id FROM attendance GROUP BY student_id HAVING MIN(attendance_percentage) = 100;"
"Find students with attendance in the same subject more than once (duplicate records)","SELECT student_id, subject_id, COUNT(*) FROM attendance GROUP BY student_id, subject_id HAVING COUNT(*) > 1;"
"List attendance percentage by department","SELECT d.department_name, AVG(a.attendance_percentage) AS avg_attendance FROM attendance a JOIN student s ON a.student_id = s.student_id JOIN department d ON s.department_id = d.department_id GROUP BY d.department_name;"
"Get subjects where students have more absences than attendance","SELECT subject_id, student_id FROM attendance WHERE attended_classes < (total_classes - attended_classes);"
"Find attendance percentages for students enrolled in 'B.Tech Computer Science' course","SELECT s.student_id, a.subject_id, a.attendance_percentage FROM attendance a JOIN student s ON a.student_id = s.student_id JOIN enrollment e ON s.student_id = e.student_id JOIN course c ON e.course_id = c.course_id WHERE c.course_name = 'B.Tech Computer Science';"
"Display average attendance per semester per subject","SELECT semester, subject_id, AVG(attendance_percentage) AS avg_attendance FROM attendance GROUP BY semester, subject_id;"
"Show the total number of attendance records per student","SELECT student_id, COUNT(*) AS total_records FROM attendance GROUP BY student_id;"
"Get student names who have never missed a class in any subject","SELECT DISTINCT s.first_name, s.last_name FROM attendance a JOIN student s ON a.student_id = s.student_id WHERE total_classes = attended_classes;"
"Find students who attended fewer classes than the average for their semester","SELECT student_id FROM attendance a1 WHERE attended_classes < (SELECT AVG(attended_classes) FROM attendance a2 WHERE a2.semester = a1.semester);"
"Get subjects where more than 5 students have below 60% attendance","SELECT subject_id FROM attendance WHERE attendance_percentage < 60 GROUP BY subject_id HAVING COUNT(DISTINCT student_id) > 5;"
"List average attendance percentage of each student per subject","SELECT student_id, subject_id, AVG(attendance_percentage) AS avg_att FROM attendance GROUP BY student_id, subject_id;"
"Show how many students attended all scheduled classes in each subject","SELECT subject_id, COUNT(*) AS full_attendance_count FROM attendance WHERE total_classes = attended_classes GROUP BY subject_id;"
"Find the day with the highest total attendance recorded","SELECT attendance_date, SUM(attended_classes) AS total_attended FROM attendance GROUP BY attendance_date ORDER BY total_attended DESC LIMIT 1;"
"Get a list of subjects where average attendance is between 70% and 85%","SELECT subject_id FROM attendance GROUP BY subject_id HAVING AVG(attendance_percentage) BETWEEN 70 AND 85;"
"Show subjects where total classes were fewer than 10","SELECT DISTINCT subject_id FROM attendance WHERE total_classes < 10;"
"Find students who had attendance recorded in more than two semesters","SELECT student_id FROM attendance GROUP BY student_id HAVING COUNT(DISTINCT semester) > 2;"
"List each student’s total number of classes across all subjects","SELECT student_id, SUM(total_classes) AS total_classes FROM attendance GROUP BY student_id;"
"Get percentage of students with more than 80% average attendance","SELECT (COUNT(*) * 100.0 / (SELECT COUNT(DISTINCT student_id) FROM attendance)) AS percentage FROM (SELECT student_id, AVG(attendance_percentage) AS avg_att FROM attendance GROUP BY student_id HAVING avg_att > 80) sub;"
"List students who have attendance in subjects taught by faculty with last name 'Sharma'","SELECT DISTINCT a.student_id FROM attendance a JOIN subject s ON a.subject_id = s.subject_id JOIN faculty f ON s.faculty_id = f.faculty_id WHERE f.last_name = 'Sharma';"
"Find students with increasing attendance percentages across semesters","SELECT student_id FROM (SELECT student_id, semester, attendance_percentage, LAG(attendance_percentage) OVER (PARTITION BY student_id ORDER BY semester) AS prev_att FROM attendance) sub WHERE attendance_percentage > prev_att;"
"Show average attendance for each semester and department","SELECT a.semester, d.department_name, AVG(a.attendance_percentage) AS avg_att FROM attendance a JOIN student s ON a.student_id = s.student_id JOIN department d ON s.department_id = d.department_id GROUP BY a.semester, d.department_name;"
"Find students who have 0 attendance in any subject","SELECT DISTINCT student_id FROM attendance WHERE attended_classes = 0;"
"Get total number of classes conducted across all semesters and subjects","SELECT SUM(total_classes) AS total_classes_conducted FROM attendance;"
"List the top 3 students with highest total attendance across all subjects","SELECT student_id, SUM(attended_classes) AS total_att FROM attendance GROUP BY student_id ORDER BY total_att DESC LIMIT 3;"
"Get subjects and semesters where students have above average attendance","SELECT subject_id, semester FROM attendance WHERE attendance_percentage > (SELECT AVG(attendance_percentage) FROM attendance);"
"Show average number of classes held per subject per semester","SELECT subject_id, semester, AVG(total_classes) AS avg_classes FROM attendance GROUP BY subject_id, semester;"
"Find students who have attendance records but are not enrolled in any course","SELECT DISTINCT a.student_id FROM attendance a LEFT JOIN enrollment e ON a.student_id = e.student_id WHERE e.student_id IS NULL;"
"List all attendance records where the student attended exactly half of the total classes","SELECT * FROM attendance WHERE attended_classes = total_classes / 2;"
"Find the average number of attended classes for each subject","SELECT subject_id, AVG(attended_classes) AS avg_attended FROM attendance GROUP BY subject_id;"
"List students who have attendance records only for semester 1","SELECT student_id FROM attendance GROUP BY student_id HAVING COUNT(DISTINCT semester) = 1 AND MAX(semester) = 1;"
"Show all subjects where no student has full attendance","SELECT subject_id FROM attendance GROUP BY subject_id HAVING MAX(attendance_percentage) < 100;"
"Find the number of distinct attendance dates recorded","SELECT COUNT(DISTINCT attendance_date) FROM attendance;"
"List students with identical attendance percentage across all their subjects","SELECT student_id FROM attendance GROUP BY student_id HAVING MAX(attendance_percentage) = MIN(attendance_percentage);"
"Get total attendance for each day in October 2024","SELECT attendance_date, SUM(attended_classes) AS total_attended FROM attendance WHERE attendance_date BETWEEN '2024-10-01' AND '2024-10-31' GROUP BY attendance_date;"
"Find students who missed more than 25% of classes in all their subjects","SELECT student_id FROM attendance GROUP BY student_id HAVING MIN(attendance_percentage) < 75;"
"Show the count of attendance entries for each subject","SELECT subject_id, COUNT(*) AS attendance_entries FROM attendance GROUP BY subject_id;"
"List subjects where all students have more than 60% attendance","SELECT subject_id FROM attendance GROUP BY subject_id HAVING MIN(attendance_percentage) > 60;"
"Get the latest attendance entry per student","SELECT * FROM (SELECT *, ROW_NUMBER() OVER (PARTITION BY student_id ORDER BY attendance_date DESC) AS rn FROM attendance) sub WHERE rn = 1;"
"Show students with no attendance recorded after January 2025","SELECT DISTINCT student_id FROM attendance WHERE student_id NOT IN (SELECT student_id FROM attendance WHERE attendance_date > '2025-01-31');"
"List subjects with attendance recorded across at least 3 different semesters","SELECT subject_id FROM attendance GROUP BY subject_id HAVING COUNT(DISTINCT semester) >= 3;"
"Find students whose average attendance is below the global average","SELECT student_id FROM (SELECT student_id, AVG(attendance_percentage) AS avg_att FROM attendance GROUP BY student_id) s WHERE avg_att < (SELECT AVG(attendance_percentage) FROM attendance);"
"Get students who have more than 10 attendance records","SELECT student_id FROM attendance GROUP BY student_id HAVING COUNT(*) > 10;"
"Show subjects where more than 50 classes were conducted in total","SELECT subject_id, SUM(total_classes) AS total_classes FROM attendance GROUP BY subject_id HAVING SUM(total_classes) > 50;"
"Find the attendance date with the fewest total classes conducted","SELECT attendance_date FROM attendance GROUP BY attendance_date ORDER BY SUM(total_classes) ASC LIMIT 1;"
"Get the department-wise maximum attendance percentage","SELECT d.department_name, MAX(a.attendance_percentage) AS max_att FROM attendance a JOIN student s ON a.student_id = s.student_id JOIN department d ON s.department_id = d.department_id GROUP BY d.department_name;"
"Find students who attended classes in the same subject for multiple semesters","SELECT student_id, subject_id FROM attendance GROUP BY student_id, subject_id HAVING COUNT(DISTINCT semester) > 1;"
"List students who had exactly 75% attendance in any subject","SELECT DISTINCT student_id FROM attendance WHERE attendance_percentage = 75;"
"Show attendance data where the number of attended classes exceeds total classes (data error)","SELECT * FROM attendance WHERE attended_classes > total_classes;"
"List all marks records","SELECT * FROM marks;"
"Show marks details for student with ID 101","SELECT * FROM marks WHERE student_id = 101;"
"Get students who scored more than 80 in external marks","SELECT * FROM marks WHERE external_marks > 80;"
"Find the average internal marks for subject ID 203","SELECT AVG(internal_marks) AS avg_internal FROM marks WHERE subject_id = 203;"
"List students who got an 'A' grade","SELECT * FROM marks WHERE grade = 'A';"
"Show total marks for each student","SELECT student_id, SUM(total_marks) AS total FROM marks GROUP BY student_id;"
"Get the highest total marks scored in any subject","SELECT MAX(total_marks) AS max_total FROM marks;"
"List all students who appeared for exams in semester 4","SELECT * FROM marks WHERE semester = 4;"
"Find students who scored below 35 in external marks","SELECT * FROM marks WHERE external_marks < 35;"
"Show the average total marks per semester","SELECT semester, AVG(total_marks) AS avg_total FROM marks GROUP BY semester;"
"List subjects where the average total marks is greater than 75","SELECT subject_id FROM marks GROUP BY subject_id HAVING AVG(total_marks) > 75;"
"Get all marks records for the subject 'Data Structures'","SELECT m.* FROM marks m JOIN subject s ON m.subject_id = s.subject_id WHERE s.subject_name = 'Data Structures';"
"List top 5 students with the highest total marks in subject ID 105","SELECT student_id, total_marks FROM marks WHERE subject_id = 105 ORDER BY total_marks DESC LIMIT 5;"
"Find how many students scored more than 40 in both internal and external marks","SELECT COUNT(*) FROM marks WHERE internal_marks > 40 AND external_marks > 40;"
"Show student names along with their total marks","SELECT s.first_name, s.last_name, m.total_marks FROM marks m JOIN student s ON m.student_id = s.student_id;"
"Get subject-wise maximum external marks","SELECT subject_id, MAX(external_marks) AS max_external FROM marks GROUP BY subject_id;"
"List all records where total marks is less than internal marks (data error)","SELECT * FROM marks WHERE total_marks < internal_marks;"
"Find the average grade per semester","SELECT semester, AVG(CASE grade WHEN 'A' THEN 4 WHEN 'B' THEN 3 WHEN 'C' THEN 2 WHEN 'D' THEN 1 ELSE 0 END) AS avg_grade_score FROM marks GROUP BY semester;"
"Show students who gave an exam on '2025-06-15'","SELECT * FROM marks WHERE exam_date = '2025-06-15';"
"Get total marks obtained by student ID 110 in semester 2","SELECT SUM(total_marks) FROM marks WHERE student_id = 110 AND semester = 2;"
